"VAR","Variable","UNIT","Unit","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","ESP","Spain","2002","2002",103,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","ESP","Spain","2003","2003",130,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","ESP","Spain","2004","2004",211,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","ESP","Spain","2005","2005",97,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","ESP","Spain","2006","2006",126,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","ESP","Spain","2007","2007",121,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","ESP","Spain","2008","2008",118,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","ESP","Spain","2009","2009",91,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","ESP","Spain","2010","2010",122,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","ESP","Spain","2011","2011",104,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","ESP","Spain","2012","2012",98,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","ESP","Spain","2013","2013",109,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","SWE","Sweden","1960","1960",21,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","SWE","Sweden","1961","1961",14,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","SWE","Sweden","1962","1962",22,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","SWE","Sweden","1963","1963",30,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","SWE","Sweden","1964","1964",34,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","SWE","Sweden","1965","1965",21,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","SWE","Sweden","1966","1966",31,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","SWE","Sweden","1967","1967",26,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","SWE","Sweden","1968","1968",28,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","SWE","Sweden","1969","1969",27,"B","Break"
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","SWE","Sweden","1970","1970",24,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","SWE","Sweden","1971","1971",31,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","SWE","Sweden","1972","1972",42,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","SWE","Sweden","1973","1973",35,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","SWE","Sweden","1974","1974",38,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","SWE","Sweden","1975","1975",34,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","SWE","Sweden","1976","1976",42,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","SWE","Sweden","1977","1977",33,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","SWE","Sweden","1978","1978",25,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","SWE","Sweden","1979","1979",49,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","SWE","Sweden","1980","1980",42,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","SWE","Sweden","1981","1981",33,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","SWE","Sweden","1982","1982",36,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","SWE","Sweden","1983","1983",37,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","SWE","Sweden","1984","1984",33,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","SWE","Sweden","1985","1985",35,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","SWE","Sweden","1986","1986",40,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","SWE","Sweden","1987","1987",37,"B","Break"
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","SWE","Sweden","1988","1988",38,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","SWE","Sweden","1989","1989",47,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","SWE","Sweden","1990","1990",38,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","SWE","Sweden","1991","1991",33,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","SWE","Sweden","1992","1992",42,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","SWE","Sweden","1993","1993",37,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","SWE","Sweden","1994","1994",37,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","SWE","Sweden","1995","1995",29,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","SWE","Sweden","1996","1996",36,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","SWE","Sweden","1997","1997",33,"B","Break"
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","SWE","Sweden","1998","1998",32,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","SWE","Sweden","1999","1999",31,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","SWE","Sweden","2000","2000",35,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","SWE","Sweden","2001","2001",29,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","SWE","Sweden","2002","2002",36,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","SWE","Sweden","2003","2003",26,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","SWE","Sweden","2004","2004",37,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","SWE","Sweden","2005","2005",31,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","SWE","Sweden","2006","2006",31,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","SWE","Sweden","2007","2007",31,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","SWE","Sweden","2008","2008",23,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","SWE","Sweden","2009","2009",35,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","SWE","Sweden","2010","2010",26,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","SWE","Sweden","2011","2011",20,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","SWE","Sweden","2012","2012",21,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","SWE","Sweden","2013","2013",24,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","CHE","Switzerland","1960","1960",15,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","CHE","Switzerland","1961","1961",22,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","CHE","Switzerland","1962","1962",34,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","CHE","Switzerland","1963","1963",23,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","CHE","Switzerland","1964","1964",21,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","CHE","Switzerland","1965","1965",18,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","CHE","Switzerland","1966","1966",22,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","CHE","Switzerland","1967","1967",22,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","CHE","Switzerland","1968","1968",23,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","CHE","Switzerland","1969","1969",14,"B","Break"
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","CHE","Switzerland","1970","1970",18,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","CHE","Switzerland","1971","1971",31,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","CHE","Switzerland","1972","1972",31,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","CHE","Switzerland","1973","1973",16,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","CHE","Switzerland","1974","1974",23,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","CHE","Switzerland","1975","1975",30,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","CHE","Switzerland","1976","1976",29,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","CHE","Switzerland","1977","1977",24,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","CHE","Switzerland","1978","1978",21,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","CHE","Switzerland","1979","1979",32,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","CHE","Switzerland","1980","1980",37,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","CHE","Switzerland","1981","1981",38,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","CHE","Switzerland","1982","1982",33,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","CHE","Switzerland","1983","1983",38,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","CHE","Switzerland","1984","1984",26,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","CHE","Switzerland","1985","1985",54,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","CHE","Switzerland","1986","1986",39,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","CHE","Switzerland","1987","1987",46,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","CHE","Switzerland","1988","1988",33,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","CHE","Switzerland","1989","1989",40,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","CHE","Switzerland","1990","1990",46,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","CHE","Switzerland","1991","1991",41,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","CHE","Switzerland","1992","1992",46,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","CHE","Switzerland","1993","1993",46,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","CHE","Switzerland","1994","1994",48,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","CHE","Switzerland","1995","1995",33,"B","Break"
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","CHE","Switzerland","1996","1996",29,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","CHE","Switzerland","1997","1997",45,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","CHE","Switzerland","1998","1998",23,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","CHE","Switzerland","1999","1999",30,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","CHE","Switzerland","2000","2000",32,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","CHE","Switzerland","2001","2001",35,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","CHE","Switzerland","2002","2002",43,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","CHE","Switzerland","2003","2003",27,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","CHE","Switzerland","2004","2004",33,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","CHE","Switzerland","2005","2005",32,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","CHE","Switzerland","2006","2006",27,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","CHE","Switzerland","2007","2007",23,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","CHE","Switzerland","2008","2008",20,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","CHE","Switzerland","2009","2009",27,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","CHE","Switzerland","2010","2010",20,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","CHE","Switzerland","2011","2011",23,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","CHE","Switzerland","2012","2012",18,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","TUR","Turkey","2009","2009",178,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","TUR","Turkey","2010","2010",216,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","TUR","Turkey","2011","2011",165,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","TUR","Turkey","2012","2012",153,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","TUR","Turkey","2013","2013",227,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","GBR","United Kingdom","1960","1960",126,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","GBR","United Kingdom","1961","1961",116,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","GBR","United Kingdom","1962","1962",159,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","GBR","United Kingdom","1963","1963",139,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","GBR","United Kingdom","1964","1964",162,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","GBR","United Kingdom","1965","1965",148,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","GBR","United Kingdom","1966","1966",175,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","GBR","United Kingdom","1967","1967",190,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","GBR","United Kingdom","1968","1968",200,"B","Break"
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","GBR","United Kingdom","1969","1969",190,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","GBR","United Kingdom","1970","1970",172,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","GBR","United Kingdom","1971","1971",220,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","GBR","United Kingdom","1972","1972",212,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","GBR","United Kingdom","1973","1973",235,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","GBR","United Kingdom","1974","1974",246,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","GBR","United Kingdom","1975","1975",249,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","GBR","United Kingdom","1976","1976",309,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","GBR","United Kingdom","1977","1977",257,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","GBR","United Kingdom","1978","1978",297,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","GBR","United Kingdom","1979","1979",275,"B","Break"
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","GBR","United Kingdom","1980","1980",218,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","GBR","United Kingdom","1981","1981",129,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","GBR","United Kingdom","1982","1982",207,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","GBR","United Kingdom","1983","1983",199,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","GBR","United Kingdom","1984","1984",200,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","GBR","United Kingdom","1985","1985",186,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","GBR","United Kingdom","1986","1986",174,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","GBR","United Kingdom","1987","1987",194,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","GBR","United Kingdom","1988","1988",180,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","GBR","United Kingdom","1989","1989",240,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","GBR","United Kingdom","1990","1990",120,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","GBR","United Kingdom","1991","1991",161,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","GBR","United Kingdom","1992","1992",167,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","GBR","United Kingdom","1993","1993",227,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","GBR","United Kingdom","1994","1994",188,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","GBR","United Kingdom","1995","1995",160,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","GBR","United Kingdom","1996","1996",158,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","GBR","United Kingdom","1997","1997",119,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","GBR","United Kingdom","1998","1998",131,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","GBR","United Kingdom","1999","1999",105,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","GBR","United Kingdom","2001","2001",74,"B","Break"
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","GBR","United Kingdom","2002","2002",70,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","GBR","United Kingdom","2003","2003",74,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","GBR","United Kingdom","2004","2004",62,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","GBR","United Kingdom","2005","2005",64,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","GBR","United Kingdom","2006","2006",58,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","GBR","United Kingdom","2007","2007",78,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","GBR","United Kingdom","2008","2008",63,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","GBR","United Kingdom","2009","2009",62,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","GBR","United Kingdom","2010","2010",54,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","GBR","United Kingdom","2011","2011",52,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","GBR","United Kingdom","2012","2012",48,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","GBR","United Kingdom","2013","2013",34,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","USA","United States","1960","1960",2195,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","USA","United States","1961","1961",2232,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","USA","United States","1962","1962",2306,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","USA","United States","1963","1963",2304,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","USA","United States","1964","1964",2447,,
"CICDHOCD","- Assault","NBFEMEPF","Number of female deaths","USA","United States","1965","1965",2564,,
