cycle,branch,type,matchup,forecastdate,state,startdate,enddate,pollster,grade,samplesize,population,poll_wt,rawpoll_clinton,rawpoll_trump,rawpoll_johnson,rawpoll_mcmullin,adjpoll_clinton,adjpoll_trump,adjpoll_johnson,adjpoll_mcmullin,multiversions,url,poll_id,question_id,createddate,timestamp
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/28/16,"District of Columbia",8/17/2016,8/23/2016,"Google Consumer Surveys","B",58,"lv",.0017161,54.01,22.16,8.12,,61.9473,30.38829,4.417561,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45685,71254,9/10/16,"14:50:09 28 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/28/16,"Maryland",4/15/2016,4/17/2016,"Public Policy Polling","B+",879,"v",.0017113,61,28,,,60.00924,28.56021,,,"","http://www.publicpolicypolling.com/pdf/2015/PPP_Release_MD_41916.pdf",42190,60249,4/20/16,"14:50:09 28 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/28/16,"Louisiana",8/12/2016,9/1/2016,"Ipsos","A-",333,"lv",.0016916,36.85,56.69,,,37.10355,56.82248,,,"","http://www.reuters.com/statesofthenation",45293,69674,9/4/16,"14:50:09 28 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/28/16,"Washington",8/19/2016,9/1/2016,"Ipsos","A-",404,"lv",.0016834,45.38,35.41,,,45.3032,34.84716,,,"","http://www.reuters.com/statesofthenation",45316,69697,9/4/16,"14:50:09 28 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/28/16,"Ohio",9/14/2016,9/20/2016,"Google Consumer Surveys","B",846,"lv",.0016816,33.76,32.71,7.79,,41.24233,39.04388,4.592718,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",45983,71870,9/22/16,"14:50:09 28 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/28/16,"U.S.",8/23/2016,8/27/2016,"Ipsos","A-",1349,"lv",.0016701,38.5,38.9,6.3,,40.88331,40.91056,3.550255,,"","http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1",45153,69414,8/30/16,"14:50:09 28 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/28/16,"U.S.",9/29/2016,10/1/2016,"The Times-Picayune/Lucid","",1428,"lv",.0016605,45,37,6,,46.70591,39.84337,2.787519,,"","https://luc.id/2016-presidential-tracker/",46333,72459,10/3/16,"14:50:09 28 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/28/16,"Connecticut",8/12/2016,9/1/2016,"Ipsos","A-",358,"lv",.0016534,47.04,39.13,,,47.186,39.13728,,,"","http://www.reuters.com/statesofthenation",45284,69665,9/4/16,"14:50:09 28 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/28/16,"Wisconsin",3/28/2016,3/30/2016,"Fox News/Anderson Robbins Research/Shaw & Company Research","A",1602,"lv",.0016376,49,35,,,47.99259,34.82702,,,"","https://fnn.app.box.com/s/sgnjwngqy9an66atgcy9mzusetzwlifc",36676,50418,3/31/16,"14:50:09 28 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/28/16,"Connecticut",8/31/2016,9/6/2016,"Google Consumer Surveys","B",310,"lv",.0016369,38.56,26.41,10.42,,46.47458,33.61185,6.73035,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45446,70764,9/9/16,"14:50:09 28 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/28/16,"Mississippi",8/24/2016,8/30/2016,"Google Consumer Surveys","B",253,"lv",.0016235,25.24,47.98,7.23,,32.43041,55.00087,3.50929,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45515,70900,9/9/16,"14:50:09 28 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/28/16,"U.S.",5/11/2016,5/16/2016,"McLaughlin & Associates","C-",1000,"lv",.0016173,46,42,,,45.67593,40.93987,,,"","http://c5.nrostatic.com/sites/default/files/National%20-%20McLaughlin%20-%205-16-16%20Presentation%20-%20NEW%20SPECIAL.pdf",44083,65959,5/19/16,"14:50:09 28 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/28/16,"Maine",8/5/2016,8/25/2016,"Ipsos","A-",176,"lv",.0016073,38.78,39.83,,,37.98436,39.43731,,,"","http://www.reuters.com/statesofthenation",45013,69066,8/26/16,"14:50:09 28 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/28/16,"Arizona",9/7/2016,9/13/2016,"Google Consumer Surveys","B",601,"lv",.0016057,33.95,34.56,10.58,,41.63337,41.24168,7.141186,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45745,71429,9/14/16,"14:50:09 28 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/28/16,"U.S.",9/10/2016,9/16/2016,"CVOTER International","C+",1246,"lv",.0016041,47.42,47.38,,,46.40091,42.89103,,,"","http://www.upi.com/Top_News/US/2016/09/20/UPICVoter-poll-Hillary-Clinton-reclaims-slight-lead-over-Donald-Trump/6381474380177/",45897,71683,9/20/16,"14:50:09 28 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/28/16,"Delaware",8/17/2016,8/23/2016,"Google Consumer Surveys","B",101,"lv",.0016039,35.71,23.01,9.96,,43.0972,30.67794,6.257561,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45548,70933,9/9/16,"14:50:09 28 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/28/16,"Illinois",9/14/2016,9/20/2016,"Google Consumer Surveys","B",1027,"lv",.0016027,39.01,29.4,8.12,,46.46658,35.72224,4.922718,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",45962,71849,9/22/16,"14:50:09 28 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/28/16,"Minnesota",8/19/2016,9/1/2016,"Ipsos","A-",457,"lv",.0015984,41.97,32.95,,,41.73676,32.24707,,,"","http://www.reuters.com/statesofthenation",45298,69679,9/4/16,"14:50:09 28 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/28/16,"U.S.",9/21/2016,9/27/2016,"USC Dornsife/LA Times","",2673,"lv",.0015905,42.62,46.7,,,44.86866,42.88973,,,"","http://latimes.com/politics/",46168,72218,9/28/16,"14:50:09 28 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/28/16,"Missouri",8/19/2016,9/1/2016,"Ipsos","A-",297,"lv",.0015852,35.46,50.78,,,35.21264,50.0941,,,"","http://www.reuters.com/statesofthenation",45300,69681,9/4/16,"14:50:09 28 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/28/16,"Florida",5/31/2016,6/2/2016,"Mason-Dixon Polling & Research, Inc.","B+",625,"lv",.001581,45,42,6,,46.47722,44.02699,3.210706,,"","http://www.realclearpolitics.com/docs/2016/Mason_Dixon_FL_June_2016.pdf",44188,66151,6/3/16,"14:50:09 28 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/28/16,"Texas",9/14/2016,9/20/2016,"Google Consumer Surveys","B",1046,"lv",.0015714,28.94,42.35,7.62,,36.35154,48.65189,4.422718,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",45991,71878,9/22/16,"14:50:09 28 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/28/16,"South Carolina",8/5/2016,8/25/2016,"Ipsos","A-",302,"lv",.0015711,45.82,45.72,,,45.58706,45.79122,,,"","http://www.reuters.com/statesofthenation",45030,69083,8/26/16,"14:50:09 28 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/28/16,"New Mexico",5/13/2016,5/15/2016,"Public Policy Polling","B+",802,"lv",.0015684,41,33,14,,42.80838,34.6198,11.9254,,"","http://nmpoliticalreport.com/44100/clinton-leads-in-nm-in-three-way-race/",44081,65956,5/18/16,"14:50:09 28 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/28/16,"West Virginia",8/17/2016,8/23/2016,"Google Consumer Surveys","B",107,"lv",.0015638,25.72,47.13,5.89,,33.20557,54.89815,2.187561,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45589,70974,9/9/16,"14:50:09 28 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/28/16,"Arizona",8/26/2016,9/8/2016,"Ipsos","A-",458,"lv",.0015595,39.57,45.89,,,39.38543,44.82255,,,"","http://www.reuters.com/statesofthenation/",45642,71211,9/10/16,"14:50:09 28 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/28/16,"Idaho",8/5/2016,8/25/2016,"Ipsos","A-",144,"lv",.0015563,29.2,49.24,,,27.64052,48.04404,,,"","http://www.reuters.com/statesofthenation",45006,69059,8/26/16,"14:50:09 28 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/28/16,"U.S.",8/22/2016,8/26/2016,"Ipsos","A-",1337,"lv",.0015426,38.7,37.4,6,,41.05343,39.46441,3.250834,,"","http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1",45154,69415,8/30/16,"14:50:09 28 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/28/16,"Georgia",8/19/2016,9/1/2016,"Ipsos","A-",525,"lv",.001542,41.1,47.01,,,40.56792,46.07441,,,"","http://www.reuters.com/statesofthenation",45286,69667,9/4/16,"14:50:09 28 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/28/16,"Arkansas",8/5/2016,8/25/2016,"Ipsos","A-",250,"lv",.0015399,39.49,47.65,,,39.23159,47.72786,,,"","http://www.reuters.com/statesofthenation",45000,69053,8/26/16,"14:50:09 28 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/28/16,"Rhode Island",8/10/2016,8/16/2016,"Google Consumer Surveys","B",72,"lv",.0015351,34.17,27.03,10.2,,41.8825,35.54152,6.588003,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45629,71014,9/9/16,"14:50:09 28 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/28/16,"Wisconsin",8/19/2016,9/1/2016,"Ipsos","A-",447,"lv",.0015341,37.55,38.16,,,37.5091,37.65228,,,"","http://www.reuters.com/statesofthenation",45318,69699,9/4/16,"14:50:09 28 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/28/16,"Nebraska",8/5/2016,8/25/2016,"Ipsos","A-",136,"lv",.0015145,45.02,41.5,,,43.90122,40.73736,,,"","http://www.reuters.com/statesofthenation",45020,69073,8/26/16,"14:50:09 28 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/28/16,"Arkansas",8/24/2016,8/30/2016,"Google Consumer Surveys","B",179,"lv",.0015138,31.74,42.42,4.77,,39.2744,49.72248,1.049289,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45492,70810,9/9/16,"14:50:09 28 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/28/16,"U.S.",9/7/2016,9/13/2016,"Google Consumer Surveys","B",22726,"lv",.0015035,34.67,34.09,8.39,,42.2938,40.73914,4.951186,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",45741,71425,9/14/16,"14:50:09 28 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/28/16,"Florida",9/14/2016,9/20/2016,"Google Consumer Surveys","B",1125,"lv",.0014951,30.25,43.12,8.07,,37.71376,49.44549,4.872717,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",45957,71844,9/22/16,"14:50:09 28 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/28/16,"Illinois",8/26/2016,9/1/2016,"Ipsos","A-",359,"lv",.0014696,49.97,36.68,,,50.07013,36.11742,,,"","http://www.reuters.com/statesofthenation",45288,69669,9/4/16,"14:50:09 28 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/28/16,"Arizona",5/13/2016,5/15/2016,"Public Policy Polling","B+",896,"v",.0014674,38,40,6,,40.43092,42.5596,3.551273,,"","http://www.publicpolicypolling.com/pdf/2015/PPP_Release_AZ_51716.pdf",44079,65952,5/18/16,"14:50:09 28 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/28/16,"Idaho",8/24/2016,8/30/2016,"Google Consumer Surveys","B",168,"lv",.0014661,25.17,35.94,10.36,,32.89182,43.39592,6.639289,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45502,70820,9/9/16,"14:50:09 28 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/28/16,"Maryland",8/31/2016,9/6/2016,"Google Consumer Surveys","B",447,"lv",.0014654,46.95,23.56,7.1,,54.54015,30.54143,3.41035,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45459,70777,9/9/16,"14:50:09 28 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/28/16,"U.S.",9/20/2016,9/26/2016,"USC Dornsife/LA Times","",2690,"lv",.0014605,42.74,46.16,,,45.07169,42.30956,,,"","http://latimes.com/politics/",46162,72172,9/27/16,"14:50:09 28 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/28/16,"U.S.",9/9/2016,9/15/2016,"CVOTER International","C+",1229,"lv",.0014592,47.01,47.62,,,45.99828,43.15966,,,"","http://www.upi.com/Top_News/US/2016/09/12/UPICVoter-poll-Donald-Trump-widens-lead-over-Hillary-Clinton-to-3-points/1571473691414/",45876,71640,9/17/16,"14:50:09 28 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/28/16,"Texas",8/26/2016,9/1/2016,"Ipsos","A-",402,"lv",.0014573,31.95,48.89,,,31.72324,48.01178,,,"","http://www.reuters.com/statesofthenation",45313,69694,9/4/16,"14:50:09 28 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/28/16,"South Carolina",8/31/2016,9/6/2016,"Google Consumer Surveys","B",354,"lv",.0014512,30.31,40.17,8.14,,37.70003,47.01547,4.45035,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45479,70797,9/9/16,"14:50:09 28 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/28/16,"North Dakota",8/10/2016,8/16/2016,"Google Consumer Surveys","B",78,"lv",.0014492,22.03,43.01,6.94,,29.50719,51.23807,3.328003,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45618,71003,9/9/16,"14:50:09 28 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/28/16,"U.S.",7/30/2016,8/1/2016,"YouGov","B",1069,"rv",.0014434,41,36,8,,44.32036,39.51869,6.243445,,"","https://today.yougov.com/news/2016/08/01/yougoveconomist-poll-july-30-august-1-2016/",44743,68413,8/1/16,"14:50:09 28 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/28/16,"Montana",8/24/2016,8/30/2016,"Google Consumer Surveys","B",128,"lv",.0014411,32.36,33.33,8.52,,40.15146,40.84293,4.79929,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45516,70901,9/9/16,"14:50:09 28 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/28/16,"Michigan",9/7/2016,9/13/2016,"Google Consumer Surveys","B",681,"lv",.0014352,34.61,31.05,6.86,,42.25951,37.71318,3.421186,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45764,71448,9/14/16,"14:50:09 28 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/28/16,"New Hampshire",8/17/2016,8/23/2016,"Google Consumer Surveys","B",80,"lv",.001433,45.34,28.86,8.74,,53.2135,37.0233,5.03756,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45570,70955,9/9/16,"14:50:09 28 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/28/16,"New York",9/14/2016,9/20/2016,"Google Consumer Surveys","B",844,"lv",.0014326,41.56,28.23,6.76,,49.07682,34.57947,3.562718,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",45982,71869,9/22/16,"14:50:09 28 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/28/16,"South Dakota",8/17/2016,8/23/2016,"Google Consumer Surveys","B",72,"lv",.0014297,33.23,25.56,13.39,,40.76778,33.38132,9.687561,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45581,70966,9/9/16,"14:50:09 28 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/28/16,"Pennsylvania",9/2/2016,9/8/2016,"Ipsos","A-",422,"lv",.0014245,49.12,44.29,,,49.32957,43.54089,,,"","http://www.reuters.com/statesofthenation/",45675,71244,9/10/16,"14:50:09 28 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/28/16,"Nebraska",7/29/2016,8/18/2016,"Ipsos","A-",185,"lv",.0014048,34.72,49.39,,,33.5695,48.81078,,,"","http://www.reuters.com/statesofthenation",44964,68997,8/24/16,"14:50:09 28 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/28/16,"Maine",8/10/2016,8/16/2016,"Google Consumer Surveys","B",121,"lv",.0014047,45.25,17.56,5.47,,52.8125,25.89084,1.858002,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45611,70996,9/9/16,"14:50:09 28 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/28/16,"Indiana",9/7/2016,9/13/2016,"Google Consumer Surveys","B",667,"lv",.001402,30.92,31.52,11.13,,38.43405,38.10919,7.691186,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45757,71441,9/14/16,"14:50:09 28 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/28/16,"Wisconsin",9/7/2016,9/13/2016,"Google Consumer Surveys","B",786,"lv",.0014015,37.41,27.08,7.73,,45.13843,33.78629,4.291186,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45790,71474,9/14/16,"14:50:09 28 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/28/16,"New Jersey",9/7/2016,9/13/2016,"Google Consumer Surveys","B",729,"lv",.0013928,36.27,33.98,6.34,,43.97106,40.67133,2.901186,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45773,71457,9/14/16,"14:50:09 28 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/28/16,"Oklahoma",8/24/2016,8/30/2016,"Google Consumer Surveys","B",244,"lv",.0013915,28.72,37.06,12.77,,36.21178,44.3276,9.049291,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45526,70911,9/9/16,"14:50:09 28 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/28/16,"Nevada",8/12/2016,9/1/2016,"Ipsos","A-",225,"lv",.0013909,42.89,34.94,,,42.14407,34.06265,,,"","http://www.reuters.com/statesofthenation",45302,69683,9/4/16,"14:50:09 28 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/28/16,"Oregon",8/31/2016,9/6/2016,"Google Consumer Surveys","B",418,"lv",.0013876,38.78,28.36,8.53,,46.67267,35.54697,4.84035,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45476,70794,9/9/16,"14:50:09 28 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/28/16,"U.S.",6/16/2016,6/19/2016,"CNN/Opinion Research Corp.","A-",891,"rv",.0013866,42,38,9,,45.17397,40.21622,5.12737,,"","http://i2.cdn.turner.com/cnn/2016/images/06/21/rel7b.-.2016.general.pdf",44371,67282,6/21/16,"14:50:09 28 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/28/16,"U.S.",9/8/2016,9/14/2016,"CVOTER International","C+",1265,"lv",.0013857,46.8,47.77,,,45.79486,43.35616,,,"","http://www.upi.com/Top_News/US/2016/09/12/UPICVoter-poll-Donald-Trump-widens-lead-over-Hillary-Clinton-to-3-points/1571473691414/",45821,71552,9/16/16,"14:50:09 28 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/28/16,"Missouri",9/7/2016,9/13/2016,"Google Consumer Surveys","B",636,"lv",.001379,34.37,33.32,8.64,,41.9154,39.92632,5.201186,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45766,71450,9/14/16,"14:50:09 28 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/28/16,"California",9/14/2016,9/20/2016,"Google Consumer Surveys","B",1374,"lv",.0013578,46.39,28.05,6.88,,53.91106,34.40138,3.682718,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",45951,71838,9/22/16,"14:50:09 28 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/28/16,"Oklahoma",8/5/2016,8/25/2016,"Ipsos","A-",320,"lv",.0013564,31.99,54.42,,,30.80946,53.56953,,,"","http://www.reuters.com/statesofthenation",45027,69080,8/26/16,"14:50:09 28 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/28/16,"North Carolina",9/7/2016,9/13/2016,"Google Consumer Surveys","B",779,"lv",.0013537,32.64,37.88,7.64,,40.06728,44.42179,4.201186,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45769,71453,9/14/16,"14:50:09 28 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/28/16,"U.S.",9/19/2016,9/25/2016,"USC Dornsife/LA Times","",2726,"lv",.0013513,42.42,46.3,,,44.80717,42.43679,,,"","http://latimes.com/politics/",46034,71996,9/26/16,"14:50:09 28 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/28/16,"Alaska",8/10/2016,8/16/2016,"Google Consumer Surveys","B",88,"lv",.0013482,31.73,28.39,10.88,,39.1426,36.54028,7.268003,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45591,70976,9/9/16,"14:50:09 28 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/28/16,"Kansas",8/5/2016,8/25/2016,"Ipsos","A-",274,"lv",.0013412,37.35,47.97,,,36.0392,47.0197,,,"","http://www.reuters.com/statesofthenation",45010,69063,8/26/16,"14:50:09 28 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/28/16,"Idaho",7/29/2016,8/18/2016,"Ipsos","A-",186,"lv",.0013358,30.39,44.22,,,28.79652,43.20921,,,"","http://www.reuters.com/statesofthenation",44949,68982,8/24/16,"14:50:09 28 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/28/16,"New York",4/5/2016,4/10/2016,"Baruch College","B-",1306,"rv",.0013246,51,35,,,51.61886,36.66117,,,"","http://big.assets.huffingtonpost.com/Baruchpoll41016.pdf",36740,62685,4/24/16,"14:50:09 28 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/28/16,"Tennessee",8/31/2016,9/6/2016,"Google Consumer Surveys","B",509,"lv",.0013211,30.55,43.66,8.87,,38.16549,50.65865,5.18035,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45481,70799,9/9/16,"14:50:09 28 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/28/16,"Iowa",8/31/2016,9/6/2016,"Google Consumer Surveys","B",402,"lv",.0013056,36.29,30.31,10.4,,44.14609,37.47212,6.71035,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45451,70769,9/9/16,"14:50:09 28 Oct 2016"
2016,"President","now-cast","Clinton vs. Trump vs. Johnson",10/28/16,"U.S.",8/29/2016,8/30/2016,"Rasmussen Reports/Pulse Opinion Research","C+",1000,"lv",.0012999,39,40,7,,42.28461,41.95447,3.745326,,"","http://m.rasmussenreports.com/public_content/politics/elections/election_2016/white_house_watch",45257,69601,9/1/16,"14:50:09 28 Oct 2016"
